country,club,club_id,club_url,club_country,competition_name,player_count,country_rank
Croatia,Bayern Munich,27,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27,Germany,First Tier,1,3
Croatia,Bologna FC 1909,1025,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025,Italy,First Tier,1,3
Croatia,CA Osasuna,331,https://www.transfermarkt.com/ca-osasuna/startseite/verein/331,Spain,First Tier,1,3
Croatia,Como 1907,1047,https://www.transfermarkt.com/como-1907/startseite/verein/1047,Italy,First Tier,1,3
Croatia,FC Augsburg,167,https://www.transfermarkt.com/fc-augsburg/startseite/verein/167,Germany,First Tier,1,3
Croatia,FC Copenhagen,190,https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190,Denmark,First Tier,1,3
Croatia,FC Dallas,8816,https://www.transfermarkt.com/fc-dallas/startseite/verein/8816,United States,First Tier,1,3
Croatia,FC Midtjylland,865,https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865,Denmark,First Tier,1,3
Croatia,GNK Dinamo Zagreb,419,https://www.transfermarkt.com/gnk-dinamo-zagreb/startseite/verein/419,Croatia,First Tier,1,3
Croatia,HNK Rijeka,144,https://www.transfermarkt.com/hnk-rijeka/startseite/verein/144,Croatia,First Tier,1,3
Croatia,Hamburger SV,41,https://www.transfermarkt.com/hamburger-sv/startseite/verein/41,Germany,First Tier,1,3
Croatia,Hull City,3008,https://www.transfermarkt.com/hull-city/startseite/verein/3008,England,Second Tier,1,3
Croatia,Inter Milan,46,https://www.transfermarkt.com/inter-mailand/startseite/verein/46,Italy,First Tier,1,3
Croatia,Orlando City SC,45604,https://www.transfermarkt.com/orlando-city-sc/startseite/verein/45604,United States,First Tier,1,3
Croatia,PSV Eindhoven,383,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383,Netherlands,First Tier,1,3
Croatia,SC Freiburg,60,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60,Germany,First Tier,1,3
Croatia,TSG 1899 Hoffenheim,533,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533,Germany,First Tier,1,3
Croatia,Torino FC,416,https://www.transfermarkt.com/fc-turin/startseite/verein/416,Italy,First Tier,1,3
Curaçao,FC Volendam,724,https://www.transfermarkt.com/fc-volendam/startseite/verein/724,Netherlands,First Tier,2,1
Curaçao,Miami FC,42814,https://www.transfermarkt.com/miami-fc/startseite/verein/42814,United States,Second Tier,2,1
Curaçao,RKC Waalwijk,235,https://www.transfermarkt.com/rkc-waalwijk/startseite/verein/235,Netherlands,Second Tier,2,1
Curaçao,SC Telstar,1434,https://www.transfermarkt.com/sc-telstar/startseite/verein/1434,Netherlands,First Tier,2,1
Curaçao,AE Kifisia,30120,https://www.transfermarkt.com/ae-kifisias/startseite/verein/30120,Greece,First Tier,1,5
Curaçao,Abha Club,40039,https://www.transfermarkt.com/abha-club/startseite/verein/40039,Saudi Arabia,Second Tier,1,5
Curaçao,FC Den Bosch,404,https://www.transfermarkt.com/fc-den-bosch/startseite/verein/404,Netherlands,Second Tier,1,5
Curaçao,FC Zürich,260,https://www.transfermarkt.com/fc-zurich/startseite/verein/260,Switzerland,First Tier,1,5
Curaçao,Igdir FK,74664,https://www.transfermarkt.com/76-igdir-belediye-spor/startseite/verein/74664,Türkiye,Second Tier,1,5
Curaçao,Kayserispor,3205,https://www.transfermarkt.com/kayserispor/startseite/verein/3205,Türkiye,First Tier,1,5
Curaçao,Konyaspor,2293,https://www.transfermarkt.com/konyaspor/startseite/verein/2293,Türkiye,First Tier,1,5
Curaçao,Maccabi Haifa,1064,https://www.transfermarkt.com/maccabi-haifa/startseite/verein/1064,Israel,First Tier,1,5
Curaçao,Middlesbrough FC,641,https://www.transfermarkt.com/fc-middlesbrough/startseite/verein/641,England,Second Tier,1,5
Curaçao,NEC Nijmegen,467,https://www.transfermarkt.com/nec-nijmegen/startseite/verein/467,Netherlands,First Tier,1,5
Curaçao,PEC Zwolle,1269,https://www.transfermarkt.com/pec-zwolle/startseite/verein/1269,Netherlands,First Tier,1,5
Curaçao,PSV Eindhoven,383,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383,Netherlands,First Tier,1,5
Curaçao,Rotherham United,1194,https://www.transfermarkt.com/rotherham-united/startseite/verein/1194,England,Third Tier,1,5
Curaçao,SK Beveren,28643,https://www.transfermarkt.com/waasland-beveren/startseite/verein/28643,Belgium,Second Tier,1,5
Curaçao,Sheffield United,350,https://www.transfermarkt.com/sheffield-united/startseite/verein/350,England,Second Tier,1,5
Curaçao,Sparta Rotterdam,468,https://www.transfermarkt.com/sparta-rotterdam/startseite/verein/468,Netherlands,First Tier,1,5
Curaçao,Terengganu FC,15838,https://www.transfermarkt.com/terengganu-fc/startseite/verein/15838,Malaysia,First Tier,1,5
Curaçao,VVV-Venlo,1426,https://www.transfermarkt.com/vvv-venlo/startseite/verein/1426,Netherlands,Second Tier,1,5
Czech Republic,SK Slavia Prague,62,https://www.transfermarkt.com/sk-slavia-prag/startseite/verein/62,Czech Republic,First Tier,10,1
Czech Republic,AC Sparta Prague,197,https://www.transfermarkt.com/ac-sparta-prag/startseite/verein/197,Czech Republic,First Tier,3,2
Czech Republic,FC Viktoria Plzen,941,https://www.transfermarkt.com/fc-viktoria-pilsen/startseite/verein/941,Czech Republic,First Tier,3,2
Czech Republic,TSG 1899 Hoffenheim,533,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533,Germany,First Tier,3,2
Czech Republic,Bayer 04 Leverkusen,15,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15,Germany,First Tier,1,5
Czech Republic,FC Hradec Kralove,1897,https://www.transfermarkt.com/fc-hradec-kralove/startseite/verein/1897,Czech Republic,First Tier,1,5
Czech Republic,Olympique Lyon,1041,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041,France,First Tier,1,5
Czech Republic,PSV Eindhoven,383,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383,Netherlands,First Tier,1,5
Czech Republic,SC Braga,1075,https://www.transfermarkt.com/sc-braga/startseite/verein/1075,Portugal,First Tier,1,5
Czech Republic,West Ham United,379,https://www.transfermarkt.com/west-ham-united/startseite/verein/379,England,First Tier,1,5
Czech Republic,Wolverhampton Wanderers,543,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543,England,First Tier,1,5
DR Congo,AE Larisa,4603,https://www.transfermarkt.com/ae-larisa/startseite/verein/4603,Greece,First Tier,2,1
DR Congo,LOSC Lille,1082,https://www.transfermarkt.com/losc-lille/startseite/verein/1082,France,First Tier,2,1
DR Congo,Al-Jazira Club,2524,https://www.transfermarkt.com/al-jazira-abu-dhabi-/startseite/verein/2524,United Arab Emirates,First Tier,1,3
DR Congo,Alanyaspor,11282,https://www.transfermarkt.com/alanyaspor/startseite/verein/11282,Türkiye,First Tier,1,3
DR Congo,Aris Limassol,10586,https://www.transfermarkt.com/aris-limassol/startseite/verein/10586,Cyprus,First Tier,1,3
DR Congo,Atromitos Athens,3060,https://www.transfermarkt.com/atromitos-athen/startseite/verein/3060,Greece,First Tier,1,3
DR Congo,Burnley FC,1132,https://www.transfermarkt.com/fc-burnley/startseite/verein/1132,England,First Tier,1,3
DR Congo,CD Castellón,2502,https://www.transfermarkt.com/cd-castellon/startseite/verein/2502,Spain,Second Tier,1,3
DR Congo,FC Noah Yerevan,60368,https://www.transfermarkt.com/fc-noah-erewan/startseite/verein/60368,Armenia,First Tier,1,3
DR Congo,KRC Genk,1184,https://www.transfermarkt.com/krc-genk/startseite/verein/1184,Belgium,First Tier,1,3
DR Congo,Kilmarnock FC,2553,https://www.transfermarkt.com/kilmarnock-fc/startseite/verein/2553,Scotland,First Tier,1,3
DR Congo,Le Havre AC,738,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738,France,First Tier,1,3
DR Congo,Montpellier HSC,969,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969,France,Second Tier,1,3
DR Congo,Newcastle United,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762,England,First Tier,1,3
DR Congo,Pyramids FC,44664,https://www.transfermarkt.com/pyramids-fc/startseite/verein/44664,Egypt,First Tier,1,3
DR Congo,RC Lens,826,https://www.transfermarkt.com/rc-lens/startseite/verein/826,France,First Tier,1,3
DR Congo,RCD Espanyol Barcelona,714,https://www.transfermarkt.com/espanyol-barcelona/startseite/verein/714,Spain,First Tier,1,3
DR Congo,Real Betis Balompié,150,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150,Spain,First Tier,1,3
DR Congo,Spartak Moscow,232,https://www.transfermarkt.com/spartak-moskau/startseite/verein/232,Russia,First Tier,1,3
DR Congo,Standard Liège,3057,https://www.transfermarkt.com/standard-luttich/startseite/verein/3057,Belgium,First Tier,1,3
DR Congo,Sunderland AFC,289,https://www.transfermarkt.com/afc-sunderland/startseite/verein/289,England,First Tier,1,3
DR Congo,Watford FC,1010,https://www.transfermarkt.com/fc-watford/startseite/verein/1010,England,Second Tier,1,3
DR Congo,West Ham United,379,https://www.transfermarkt.com/west-ham-united/startseite/verein/379,England,First Tier,1,3
DR Congo,Widzew Lodz,88,https://www.transfermarkt.com/widzew-lodz/startseite/verein/88,Poland,First Tier,1,3
Ecuador,Clube Atlético Mineiro,330,https://www.transfermarkt.com/clube-atletico-mineiro/startseite/verein/330,Brazil,First Tier,3,1
Ecuador,CA Huracán,2063,https://www.transfermarkt.com/club-atletico-huracan/startseite/verein/2063,Argentina,First Tier,2,2
Ecuador,AC Milan,5,https://www.transfermarkt.com/ac-mailand/startseite/verein/5,Italy,First Tier,1,3
Ecuador,AE Kifisia,30120,https://www.transfermarkt.com/ae-kifisias/startseite/verein/30120,Greece,First Tier,1,3
Ecuador,Arsenal FC,11,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,England,First Tier,1,3
Ecuador,CA River Plate,209,https://www.transfermarkt.com/club-atletico-river-plate/startseite/verein/209,Argentina,First Tier,1,3
Ecuador,CF Pachuca,4035,https://www.transfermarkt.com/cf-pachuca/startseite/verein/4035,Mexico,First Tier,1,3
Ecuador,CR Flamengo,614,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614,Brazil,First Tier,1,3
Ecuador,Chelsea FC,631,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631,England,First Tier,1,3
Ecuador,Club Brugge KV,2282,https://www.transfermarkt.com/fc-brugge/startseite/verein/2282,Belgium,First Tier,1,3
Ecuador,Club Tijuana,13353,https://www.transfermarkt.com/club-tijuana/startseite/verein/13353,Mexico,First Tier,1,3
Ecuador,FC Midtjylland,865,https://www.transfermarkt.com/fc-midtjylland/startseite/verein/865,Denmark,First Tier,1,3
Ecuador,Independiente del Valle,19309,https://www.transfermarkt.com/independiente-del-valle/startseite/verein/19309,Ecuador,First Tier,1,3
Ecuador,KRC Genk,1184,https://www.transfermarkt.com/krc-genk/startseite/verein/1184,Belgium,First Tier,1,3
Ecuador,LDU Quito,9855,https://www.transfermarkt.com/ldu-quito/startseite/verein/9855,Ecuador,First Tier,1,3
Ecuador,Paris Saint-Germain,583,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583,France,First Tier,1,3
Ecuador,Royal Antwerp FC,1096,https://www.transfermarkt.com/royal-antwerpen-fc/startseite/verein/1096,Belgium,First Tier,1,3
Ecuador,Sport Club Internacional,6600,https://www.transfermarkt.com/sc-internacional-porto-alegre/startseite/verein/6600,Brazil,First Tier,1,3
Ecuador,Sunderland AFC,289,https://www.transfermarkt.com/afc-sunderland/startseite/verein/289,England,First Tier,1,3
Ecuador,UNAM Pumas,7633,https://www.transfermarkt.com/unam-pumas/startseite/verein/7633,Mexico,First Tier,1,3
Ecuador,Union Saint-Gilloise,3948,https://www.transfermarkt.com/royale-union-saint-gilloise/startseite/verein/3948,Belgium,First Tier,1,3
Ecuador,Venezia FC,607,https://www.transfermarkt.com/venezia-fc/startseite/verein/607,Italy,Second Tier,1,3
Ecuador,VfB Stuttgart,79,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79,Germany,First Tier,1,3
Egypt,Al Ahly FC,7,https://www.transfermarkt.com/el-ahly-kairo/startseite/verein/7,Egypt,First Tier,8,1
Egypt,Pyramids FC,44664,https://www.transfermarkt.com/pyramids-fc/startseite/verein/44664,Egypt,First Tier,3,2
Egypt,Zamalek SC,664,https://www.transfermarkt.com/zamalek-sc/startseite/verein/664,Egypt,First Tier,3,2
Egypt,Zed FC,47010,https://www.transfermarkt.com/zed-fc/startseite/verein/47010,Egypt,First Tier,2,4
Egypt,Al-Ain FC,2150,https://www.transfermarkt.com/al-ain-fc/startseite/verein/2150,United Arab Emirates,First Tier,1,5
Egypt,Al-Najma SC,32328,https://www.transfermarkt.com/al-najma/startseite/verein/32328,Saudi Arabia,First Tier,1,5
Egypt,Al-Wakrah SC,13509,https://www.transfermarkt.com/al-wakrah-sc/startseite/verein/13509,Qatar,First Tier,1,5
Egypt,El Gouna FC,20572,https://www.transfermarkt.com/el-gouna-fc/startseite/verein/20572,Egypt,First Tier,1,5
Egypt,FC Nordsjaelland,2778,https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778,Denmark,First Tier,1,5
Egypt,Liverpool FC,31,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,England,First Tier,1,5
Egypt,Manchester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281,England,First Tier,1,5
Egypt,OGC Nice,417,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417,France,First Tier,1,5
Egypt,Real Oviedo,2497,https://www.transfermarkt.com/real-oviedo/startseite/verein/2497,Spain,First Tier,1,5
England,Arsenal FC,11,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,England,First Tier,4,1
England,Manchester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281,England,First Tier,4,1
England,Aston Villa,405,https://www.transfermarkt.com/aston-villa/startseite/verein/405,England,First Tier,3,3
England,Newcastle United,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762,England,First Tier,3,3
England,Al-Ahli SFC,18487,https://www.transfermarkt.com/al-ahli-dschidda/startseite/verein/18487,Saudi Arabia,First Tier,1,5
England,Bayer 04 Leverkusen,15,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15,Germany,First Tier,1,5
England,Bayern Munich,27,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27,Germany,First Tier,1,5
England,Brentford FC,1148,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148,England,First Tier,1,5
England,Chelsea FC,631,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631,England,First Tier,1,5
England,Crystal Palace,873,https://www.transfermarkt.com/crystal-palace/startseite/verein/873,England,First Tier,1,5
England,Everton FC,29,https://www.transfermarkt.com/fc-everton/startseite/verein/29,England,First Tier,1,5
England,FC Barcelona,131,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,Spain,First Tier,1,5
England,Manchester United,985,https://www.transfermarkt.com/manchester-united/startseite/verein/985,England,First Tier,1,5
England,Nottingham Forest,703,https://www.transfermarkt.com/nottingham-forest/startseite/verein/703,England,First Tier,1,5
England,Real Madrid,418,https://www.transfermarkt.com/real-madrid/startseite/verein/418,Spain,First Tier,1,5
England,Tottenham Hotspur,148,https://www.transfermarkt.com/tottenham-hotspur/startseite/verein/148,England,First Tier,1,5
France,Paris Saint-Germain,583,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583,France,First Tier,5,1
France,AC Milan,5,https://www.transfermarkt.com/ac-mailand/startseite/verein/5,Italy,First Tier,2,2
France,Bayern Munich,27,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27,Germany,First Tier,2,2
France,Crystal Palace,873,https://www.transfermarkt.com/crystal-palace/startseite/verein/873,England,First Tier,2,2
France,Real Madrid,418,https://www.transfermarkt.com/real-madrid/startseite/verein/418,Spain,First Tier,2,2
France,AS Monaco,162,https://www.transfermarkt.com/as-monaco/startseite/verein/162,France,First Tier,1,6
France,AS Roma,12,https://www.transfermarkt.com/as-rom/startseite/verein/12,Italy,First Tier,1,6
France,Al-Hilal SFC,1114,https://www.transfermarkt.com/al-hilal-riad/startseite/verein/1114,Saudi Arabia,First Tier,1,6
France,Arsenal FC,11,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,England,First Tier,1,6
France,Aston Villa,405,https://www.transfermarkt.com/aston-villa/startseite/verein/405,England,First Tier,1,6
France,Chelsea FC,631,https://www.transfermarkt.com/fc-chelsea/startseite/verein/631,England,First Tier,1,6
France,FC Barcelona,131,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131,Spain,First Tier,1,6
France,Fenerbahce,36,https://www.transfermarkt.com/fenerbahce-istanbul/startseite/verein/36,Türkiye,First Tier,1,6
France,Inter Milan,46,https://www.transfermarkt.com/inter-mailand/startseite/verein/46,Italy,First Tier,1,6
France,Liverpool FC,31,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,England,First Tier,1,6
France,Manchester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281,England,First Tier,1,6
France,RC Lens,826,https://www.transfermarkt.com/rc-lens/startseite/verein/826,France,First Tier,1,6
France,Stade Rennais FC,273,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273,France,First Tier,1,6
Germany,Bayern Munich,27,https://www.transfermarkt.com/fc-bayern-munchen/startseite/verein/27,Germany,First Tier,7,1
Germany,Borussia Dortmund,16,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16,Germany,First Tier,4,2
Germany,VfB Stuttgart,79,https://www.transfermarkt.com/vfb-stuttgart/startseite/verein/79,Germany,First Tier,4,2
Germany,Newcastle United,762,https://www.transfermarkt.com/newcastle-united/startseite/verein/762,England,First Tier,2,4
Germany,1.FSV Mainz 05,39,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39,Germany,First Tier,1,5
Germany,Arsenal FC,11,https://www.transfermarkt.com/fc-arsenal/startseite/verein/11,England,First Tier,1,5
Germany,Brighton & Hove Albion,1237,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237,England,First Tier,1,5
Germany,Eintracht Frankfurt,24,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24,Germany,First Tier,1,5
Germany,Galatasaray,141,https://www.transfermarkt.com/galatasaray-istanbul/startseite/verein/141,Türkiye,First Tier,1,5
Germany,Liverpool FC,31,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31,England,First Tier,1,5
Germany,RB Leipzig,23826,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826,Germany,First Tier,1,5
Germany,Real Madrid,418,https://www.transfermarkt.com/real-madrid/startseite/verein/418,Spain,First Tier,1,5
Germany,TSG 1899 Hoffenheim,533,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533,Germany,First Tier,1,5
Ghana,AJ Auxerre,290,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290,France,First Tier,3,1
Ghana,Leicester City,1003,https://www.transfermarkt.com/leicester-city/startseite/verein/1003,England,Second Tier,2,2
Ghana,AS Saint-Étienne,618,https://www.transfermarkt.com/as-saint-etienne/startseite/verein/618,France,Second Tier,1,3
Ghana,Al-Qadsiah FC,26069,https://www.transfermarkt.com/al-qadisiyah-fc/startseite/verein/26069,Saudi Arabia,First Tier,1,3
Ghana,Atalanta BC,800,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800,Italy,First Tier,1,3
Ghana,Athletic Bilbao,621,https://www.transfermarkt.com/athletic-bilbao/startseite/verein/621,Spain,First Tier,1,3
Ghana,Basaksehir FK,6890,https://www.transfermarkt.com/istanbul-basaksehir-fk/startseite/verein/6890,Türkiye,First Tier,1,3
Ghana,Coventry City,990,https://www.transfermarkt.com/coventry-city/startseite/verein/990,England,Second Tier,1,3
Ghana,FC Nordsjaelland,2778,https://www.transfermarkt.com/fc-nordsjaelland/startseite/verein/2778,Denmark,First Tier,1,3
Ghana,FC St. Gallen 1879,257,https://www.transfermarkt.com/fc-st-gallen-1879/startseite/verein/257,Switzerland,First Tier,1,3
Ghana,FC Viktoria Plzen,941,https://www.transfermarkt.com/fc-viktoria-pilsen/startseite/verein/941,Czech Republic,First Tier,1,3
Ghana,Hearts of Oak,3601,https://www.transfermarkt.com/hearts-of-oak/startseite/verein/3601,Ghana,First Tier,1,3
Ghana,Manchester City,281,https://www.transfermarkt.com/manchester-city/startseite/verein/281,England,First Tier,1,3
Ghana,OGC Nice,417,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417,France,First Tier,1,3
Ghana,Olympique Lyon,1041,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041,France,First Tier,1,3
Ghana,PAOK Thessaloniki,1091,https://www.transfermarkt.com/paok-thessaloniki/startseite/verein/1091,Greece,First Tier,1,3
Ghana,Pafos FC,45457,https://www.transfermarkt.com/pafos-fc/startseite/verein/45457,Cyprus,First Tier,1,3
Ghana,Rayo Vallecano,367,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367,Spain,First Tier,1,3
Ghana,Real Oviedo,2497,https://www.transfermarkt.com/real-oviedo/startseite/verein/2497,Spain,First Tier,1,3
Ghana,St. Patrick's Athletic,1189,https://www.transfermarkt.com/st-patricks-athletic/startseite/verein/1189,Ireland,First Tier,1,3
Ghana,Stade Rennais FC,273,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273,France,First Tier,1,3
Ghana,VfL Wolfsburg,82,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82,Germany,First Tier,1,3
Ghana,Villarreal CF,1050,https://www.transfermarkt.com/fc-villarreal/startseite/verein/1050,Spain,First Tier,1,3
Haiti,FC Vizela,6912,https://www.transfermarkt.com/fc-vizela/startseite/verein/6912,Portugal,Second Tier,2,1
Haiti,AJ Auxerre,290,https://www.transfermarkt.com/aj-auxerre/startseite/verein/290,France,First Tier,1,2
Haiti,AS Nancy-Lorraine,1159,https://www.transfermarkt.com/as-nancy-lorraine/startseite/verein/1159,France,Second Tier,1,2
Haiti,Almere City FC,723,https://www.transfermarkt.com/almere-city-fc/startseite/verein/723,Netherlands,Second Tier,1,2
Haiti,Angers SCO,1420,https://www.transfermarkt.com/sco-angers/startseite/verein/1420,France,First Tier,1,2
Haiti,BSC Young Boys U21,5508,https://www.transfermarkt.com/bsc-young-boys-u21/startseite/verein/5508,Switzerland,Third Tier,1,2
Haiti,Caykur Rizespor,126,https://www.transfermarkt.com/caykur-rizespor/startseite/verein/126,Türkiye,First Tier,1,2
Haiti,Colorado Springs Switchbacks FC,45805,https://www.transfermarkt.com/colorado-springs-switchbacks-fc/startseite/verein/45805,United States,Second Tier,1,2
Haiti,El Paso Locomotive FC,67375,https://www.transfermarkt.com/el-paso-locomotive-fc/startseite/verein/67375,United States,Second Tier,1,2
Haiti,Esteghlal FC,1076,https://www.transfermarkt.com/esteghlal-fc/startseite/verein/1076,Iran,First Tier,1,2
Haiti,FC Cosmos Koblenz,45062,https://www.transfermarkt.com/fc-cosmos-koblenz/startseite/verein/45062,Germany,Fifth Tier,1,2
Haiti,FC Dallas,8816,https://www.transfermarkt.com/fc-dallas/startseite/verein/8816,United States,First Tier,1,2
Haiti,FC Lugano,2790,https://www.transfermarkt.com/fc-lugano/startseite/verein/2790,Switzerland,First Tier,1,2
Haiti,FC Sochaux-Montbéliard,750,https://www.transfermarkt.com/fc-sochaux-montbeliard/startseite/verein/750,France,Third Tier,1,2
Haiti,FC Tatran Presov,4531,https://www.transfermarkt.com/1-fc-tatran-presov/startseite/verein/4531,Slovakia,First Tier,1,2
Haiti,Ferencvárosi TC,279,https://www.transfermarkt.com/ferencvaros-budapest/startseite/verein/279,Hungary,First Tier,1,2
Haiti,KAA Gent,157,https://www.transfermarkt.com/kaa-gent/startseite/verein/157,Belgium,First Tier,1,2
Haiti,LDU Quito,9855,https://www.transfermarkt.com/ldu-quito/startseite/verein/9855,Ecuador,First Tier,1,2
Haiti,Philadelphia Union,25467,https://www.transfermarkt.com/philadelphia-union/startseite/verein/25467,United States,First Tier,1,2
Haiti,SC Bastia,595,https://www.transfermarkt.com/sc-bastia/startseite/verein/595,France,Second Tier,1,2
Haiti,Sunderland AFC,289,https://www.transfermarkt.com/afc-sunderland/startseite/verein/289,England,First Tier,1,2
Haiti,Toronto FC,11141,https://www.transfermarkt.com/toronto-fc/startseite/verein/11141,United States,First Tier,1,2
Haiti,Wolverhampton Wanderers,543,https://www.transfermarkt.com/wolverhampton-wanderers/startseite/verein/543,England,First Tier,1,2
Haiti,Zulte Waregem,3508,https://www.transfermarkt.com/sv-zulte-waregem/startseite/verein/3508,Belgium,First Tier,1,2
Iran,Persepolis FC,6079,https://www.transfermarkt.com/persepolis-fc/startseite/verein/6079,Iran,First Tier,4,1
Iran,Tractor FC,12935,https://www.transfermarkt.com/tractor-fc/startseite/verein/12935,Iran,First Tier,4,1
Iran,Esteghlal FC,1076,https://www.transfermarkt.com/esteghlal-fc/startseite/verein/1076,Iran,First Tier,3,3
Iran,Sepahan FC,4947,https://www.transfermarkt.com/sepahan-fc/startseite/verein/4947,Iran,First Tier,3,3
Iran,Foolad FC,6076,https://www.transfermarkt.com/foolad-fc/startseite/verein/6076,Iran,First Tier,2,5
Iran,Kalba FC,38040,https://www.transfermarkt.com/al-ittihad-kalba-sports-club/startseite/verein/38040,United Arab Emirates,First Tier,2,5
Iran,Al-Nasr SC (UAE),5432,https://www.transfermarkt.com/al-nasr-dubai-/startseite/verein/5432,United Arab Emirates,First Tier,1,7
Iran,Al-Wahda FC,161,https://www.transfermarkt.com/al-wahda-fc-abu-dhabi/startseite/verein/161,United Arab Emirates,First Tier,1,7
Iran,FC Rostov,1083,https://www.transfermarkt.com/fk-rostov/startseite/verein/1083,Russia,First Tier,1,7
Iran,FCV Dender EH,9010,https://www.transfermarkt.com/fcv-dender-eh/startseite/verein/9010,Belgium,First Tier,1,7
Iran,Malavan Bandar Anzali,17499,https://www.transfermarkt.com/malavan-of-bandar-anzali/startseite/verein/17499,Iran,First Tier,1,7
Iran,Olympiacos Piraeus,683,https://www.transfermarkt.com/olympiakos-piraus/startseite/verein/683,Greece,First Tier,1,7
Iran,Shabab Al-Ahli Club,60529,https://www.transfermarkt.com/fc-shabab-al-ahli-dubai/startseite/verein/60529,United Arab Emirates,First Tier,1,7
Iran,Standard Liège,3057,https://www.transfermarkt.com/standard-luttich/startseite/verein/3057,Belgium,First Tier,1,7
Iraq,Al-Shorta SC,13593,https://www.transfermarkt.com/al-shorta-sc/startseite/verein/13593,Iraq,First Tier,4,1
Iraq,Al-Talaba SC,21726,https://www.transfermarkt.com/al-talaba-sc/startseite/verein/21726,Iraq,First Tier,3,2
Iraq,Al-Zawraa SC,23806,https://www.transfermarkt.com/al-zawraa-sc/startseite/verein/23806,Iraq,First Tier,2,3
Iraq,AEK Larnaca,2156,https://www.transfermarkt.com/aek-larnaka/startseite/verein/2156,Cyprus,First Tier,1,4
Iraq,Aarhus GF,678,https://www.transfermarkt.com/aarhus-gf/startseite/verein/678,Denmark,First Tier,1,4
Iraq,Al-Dhafra FC,14456,https://www.transfermarkt.com/al-dhafra-scc/startseite/verein/14456,United Arab Emirates,First Tier,1,4
Iraq,Al-Karma,103329,https://www.transfermarkt.com/al-karma/startseite/verein/103329,Iraq,First Tier,1,4
Iraq,Al-Najma SC,32328,https://www.transfermarkt.com/al-najma/startseite/verein/32328,Saudi Arabia,First Tier,1,4
Iraq,Cracovia,5689,https://www.transfermarkt.com/cracovia/startseite/verein/5689,Poland,First Tier,1,4
Iraq,Dibba SCC,44289,https://www.transfermarkt.com/dibba-al-fujairah/startseite/verein/44289,United Arab Emirates,First Tier,1,4
